id,departure,destination,startStation,endStation,journey,distance
6670.1314.A,Đồng Tháp,Tây Ninh,TP Hồng Ngự,Tân Biên,BX TP Hồng Ngự - QL30 - QL1 - Cao tốc (Trung Lương - TP Hồ Chí Minh) - QL1A - QL22 - QL22B - Đường 30/4 - Đường Trưng Nữ Vương - Đường Trương Quyền - Đường Tua 2 - QL22B - BX Tân Biên,356
6670.1411.A,Đồng Tháp,Tây Ninh,Tháp Mười,Tây Ninh,BX Tháp Mười - Đường Hùng Vương - ĐT846 - ĐT845 - ĐT844 - ĐT829 - ĐT837 - QL62 - QLN2 - ĐT825 - QL22 - QL22B - Đường 30/4 - Trưng Nữ Vương - BX Tây Ninh,195
6670.1520.A,Đồng Tháp,Tây Ninh,Tân Hồng,Tân Hà,BX Tân Hà - Đường Kà Tum Tân Hà - ĐT785 - Đường 30/4 - Đường Lạc Long Quân - Đường Phạm Văn Đồng - Đường Phạm Hùng - QL22B - Thị trấn Trảng Bàng - QL22 - QL1A - QL30 - BX Tân Hồng,351
6670.1611.A,Đồng Tháp,Tây Ninh,An Long,Tây Ninh,BX Tây Ninh - Trưng Nữ Vương - Đường 30/4 - CMT8 - ĐT781 - ĐT784 - ĐT782 - QL22A - Ngã tư Hóc Môn - Nguyễn Văn Bứa - ĐT824 - ĐT830 - Cao tốc Trung Lương - QL1A - QL30 - BX An Long,287
6670.1611.B,Đồng Tháp,Tây Ninh,An Long,Tây Ninh,BX Tây Ninh - Trưng Nữ Vương - Đường 30/4 - CMT8 - ĐT781 - ĐT784 - ĐT782 - QL22A - QL1A - Cao Tốc TP Hồ Chí Minh Trung Lương - QL1A - Tiền Giang - Cao Lãnh - BX An Long,287
6670.2111.A,Đồng Tháp,Tây Ninh,Tân Phước,Tây Ninh,BX Tân Phước - ĐT842 - ĐT843 - ĐT844 - ĐT845 - QLN2 - ĐT825 - ĐT823 - TL8 - Củ Chi - QL22A - QL22B - Đường 30/4 - Đường Trưng Nữ Vương - BX Tây Ninh,235
6671.1111.A,Đồng Tháp,Bến Tre,Cao Lãnh,Bến Tre,BX Bến Tre - QL60 - QL1A - ĐT865 - ĐT845 - BX Cao Lãnh,110
6671.1111.B,Đồng Tháp,Bến Tre,Cao Lãnh,Bến Tre,BX Cao Lãnh - QL30 - QL1 - TP Mỹ Tho - QL60 - BX Bến Tre,106
6671.1122.A,Đồng Tháp,Bến Tre,Thanh Mỹ,Bến Tre,BX Thanh Mỹ - Trại Giam Láng Biển - Tràm Dơi - QL30 - An Thái Trung - QL1 - QL60 - BX Bến Tre,114
6671.1213.A,Đồng Tháp,Bến Tre,Sa Đéc,Thạnh Phú,BX Sa Đéc - QL80 - QL1A - QL60 - QL57 - BX Thạnh Phú,140
6671.1312.A,Đồng Tháp,Bến Tre,TP Hồng Ngự,Ba Tri,BX Ba Tri - ĐT885 - ĐT887 - HL10 - Đường nội ô thị trấn Giồng Trôm - ĐT885 - Đường Nguyễn Thị Định - ĐL Đồng Khởi - QL60 - QL1A - QL30 - BX TP Hồng Ngự,200
6671.1313.A,Đồng Tháp,Bến Tre,TP Hồng Ngự,Thạnh Phú,BX Thạnh Phú - QL57 - Phà Đình Khao - QL57 - QL1A - QL30 - BX TP Hồng Ngự,186
6671.1314.A,Đồng Tháp,Bến Tre,Thành phố Hồng Ngự,Bình Đại,BX Bình Đại - QL57B - QL60 - QL1A - QL30 - BX TP Hồng Ngự,214
6671.1411.A,Đồng Tháp,Bến Tre,Tháp Mười,Bến Tre,BX Tháp Mười - ĐT846 - ĐT847 - QL30 - QL1 - QL60 - BX Bến Tre,94
6671.1512.A,Đồng Tháp,Bến Tre,Tân Hồng,Ba Tri,BX Ba Tri - QL57C - Đường Đồng Văn Cống - QL60 - ĐT882 - QL57 - Phà Đình Khao - QL53 - QL1A - QL30 - BX Tân Hồng,215
6671.1513.A,Đồng Tháp,Bến Tre,Tân Hồng,Thạnh Phú,BX Tân Hồng - QL30 - QL1 - QL60 - QL57 - BX Thạnh Phú,220
6671.1713.A,Đồng Tháp,Bến Tre,Tam Nông,Thạnh Phú,BX Tam Nông - ĐT843 - ĐT844 - ĐT837 - ĐT829 - QL1 - QL60 - QL57 - BX Thạnh Phú,160
6671.1811.A,Đồng Tháp,Bến Tre,Trường Xuân,Bến Tre,BX Trường Xuân - ĐT844 - ĐT845 - ĐT869 - QL1 - QL60 - BX Bến Tre,110
6671.2111.A,Đồng Tháp,Bến Tre,Tân Phước,Bến Tre,BX Tân Phước - ĐT831 - QL62 - QL1A - QL60 - BX Bến Tre,171
6672.1112.A,Đồng Tháp,Bà Rịa - Vǜng Tàu,Cao Lãnh,Vǜng Tàu,BX Vǜng Tàu - Nam KǶ Khởi Nghĩa - Lê Hồng Phong - Đường 3/2 - BR QL51 - Xa Lộ Hà Nội - QL1A - QL30 - BX Cao Lãnh,296
6672.1212.A,Đồng Tháp,Bà Rịa - Vǜng Tàu,Sa Đéc,Vǜng Tàu,BX Sa Đéc - QL80 - QL1A - Cao Tốc TP Hồ Chí Minh Trung Lương - Đường Võ Văn Kiệt - Cao tốc (Long Thành - Dầu Dây) - QL51 - Đường Lê Hùng Phong - Đường Xô Viết Nghệ Tỉnh - BX Vǜng Tàu,240
6672.1312.A,Đồng Tháp,Bà Rịa - Vǜng Tàu,TP Hồng Ngự,Vǜng Tàu,BX TP Hồng Ngự - QL30 - TP Cao Lãnh - An Thái Trung - Cái Bè Tiền Giang - Trung Lương - QL1 - QL51 - BX Vǜng Tàu,310
6672.1312.B,Đồng Tháp,Bà Rịa - Vǜng Tàu,TP Hồng Ngự,Vǜng Tàu,BX TP Hồng Ngự - ĐT842 - ĐT843 - ĐT844 - ĐT845 - Đường N2 - QL62 - Cao tốc Trung Lương TP Hồ Chí Minh - QL1 - QL51 - BX Vǜng Tàu,315
6672.1320.A,Đồng Tháp,Bà Rịa - Vǜng Tàu,TP Hồng Ngự,Xuyên Mộc,BX Xuyên Mộc - TL328 - TT Ngãi Giao - QL56 - TP Bà Rịa - QL51 - QL1A - Ngã tư An Sương - QL1A - QL30 - BX TP Hồng Ngự,290
6672.1320.B,Đồng Tháp,Bà Rịa - Vǜng Tàu,TP Hồng Ngự,Xuyên Mộc,BX Xuyên Mộc - TL328 - Thị trấn Ngãi Giao - QL56 - TP Bà Rịa - QL51 - QL1A - Ngã tư An Sương - QL1A - Cao Tốc TP Hồ Chí Minh Trung Lương - QL1A - QL30 - BX TP Hồng Ngự,290
6672.1411.A,Đồng Tháp,Bà Rịa - Vǜng Tàu,Tháp Mười,Bà Rịa,BX Tháp Mười - ĐT846 - ĐT865 - ĐT869 - QL62 - Đường cao tốc - QL1 - QL51 - BX Bà Rịa,195
6672.1412.A,Đồng Tháp,Bà Rịa - Vǜng Tàu,Tháp Mười,Vǜng Tàu,BX Tháp Mười - ĐT846 - ĐT865 - ĐT869 - QL1A - Đ Cao tốc Long Thành - QL1A - QL51 - Lê Hồng Phong - Nam KǶ Khởi Nghĩa - BX Vǜng Tàu,228
6672.1512.A,Đồng Tháp,Bà Rịa - Vǜng Tàu,Tân Hồng,Vǜng Tàu,BX Vǜng Tàu - Nam KǶ Khởi Nghĩa - Lê Hồng Phong - Đường3/2 - QL51 - QL1 - ĐT869 - ĐT865 - ĐT846 - ĐT845 - ĐT843 - ĐT842 - BX Tân Hồng,330
6672.1518.A,Đồng Tháp,Bà Rịa - Vǜng Tàu,Tân Hồng,Long Điền,BX Long Điền - TL44 - QL51 - QL1 - QL4 - BX Tân Hồng,310
6672.1712.A,Đồng Tháp,Bà Rịa - Vǜng Tàu,Tam Nông,Vǜng Tàu,BX Vǜng Tàu - Nam KǶ Khởi Nghĩa - Lê Hồng Phong - Đường3/2 - QL51 - QL1 QL30 - TL855 - TL843 - BX Tam Nông,320
6672.1712.B,Đồng Tháp,Bà Rịa - Vǜng Tàu,Tam Nông,Vǜng Tàu,BX Tam Nông - ĐT844 - ĐT843 - QL30 -QL1A - Cao tốc Trung Lương (Trung Lương - TP Hồ Chí Minh) - QL1A - QL51 - QL51B - Đường Bình Giã - Đường Thống Nhất - Lê Hồng Phong - Nam KǶ Khởi Nghĩa - BX Vǜng Tàu,294
6672.1811.A,Đồng Tháp,Bà Rịa - Vǜng Tàu,Trường Xuân,Bà Rịa,BX Trường Xuân - Đường Võ Văn Kiệt - ĐT837 - QL62 - TPHồ Chí Minh - Trung Lương - QL1A - QL51 - BX Bà Rịa,193
6672.1812.A,Đồng Tháp,Bà Rịa - Vǜng Tàu,Trường Xuân,Vǜng Tàu,BX Trường Xuân - Đường Võ Văn Kiệt - ĐT837 - QL62 - ĐT836 - QLN2 - QL62 - QL1A - Hầm Thủ Thiêm - Cao tốc TP Hồ Chí Minh - Long Thành - Dầu Giây - BX Vǜng Tàu,222
6672.1812.B,Đồng Tháp,Bà Rịa - Vǜng Tàu,Trường Xuân,Vǜng Tàu,BX Trường Xuân - ĐT844 - ĐT845 - ĐT846 - ĐT865 - ĐT868 - QL1A - Cao tốc Trung Lương - TP Hồ Chí Minh - QL1A - QL51 - Đường 3/2 - Đường Lê Hồng Phong - Đường Nam KǶ Khởi Nghĩa - BX Vǜng Tàu,242
6672.1911.A,Đồng Tháp,Bà Rịa - Vǜng Tàu,Huyện Hồng Ngự,Bà Rịa,BX Bà Rịa - Châu Pha Hắc Dịch - Mỹ Xuân - QL51 - Cao tốc Long Thành Dầu Giây - Đường Võ Chí Công - Đường Nguyễn Văn Linh -Cao Tốc TP Hồ Chí Minh Trung Lương - QL62 - QLN2 - QL30 - ĐT843 - ĐT844 - ĐT843 - ĐT842 - ĐT843 - QL30 - ĐT841 - BX Huyện Hồng Ngự,297
6672.1911.B,Đồng Tháp,Bà Rịa - Vǜng Tàu,Huyện Hồng Ngự,Vǜng Tàu,BX Huyện Hồng Ngự - ĐT841 - QL30 - QL1 - Cao tốc (Trung Lương - TPHồ Chí Minh) - QL51 - Đường Võ Nguyên Giáp - Đường 3/2 - Đường Lê Hồng Phong - Đường Nam KǶ Khởi Nghĩa - BX Vǜng Tàu,345
6672.2312.A,Đồng Tháp,Bà Rịa - Vǜng Tàu,Huyện Lai Vung,Vǜng Tàu,BX Huyện Lai Vung - QL80 - QL1A - Cao Tốc TP Hồ Chí Minh Trung Lương - Cao tốc Long Thành - Dầu Dây - Đường 3/2 - BX Vǜng Tàu,275
6675.1112.A,Đồng Tháp,Thừa Thiên Huế,Cao Lãnh,Phía Nam TP Huế,BX Phía Nam Huế - QL1A - Cao tốc Long Thành Dầu Giây - Cao Tốc TP Hồ Chí Minh Trung Lương - QL1A - QL30 - BX Cao Lãnh,1200
6679.1112.A,Đồng Tháp,Khánh Hòa,Cao Lãnh,Phía Bắc Nha Trang,BX TP Cao Lãnh - QL30 - QL1 - Cao tốc Trung Lương TP Hồ Chí Minh - Cao tốc Long Thành Giầy Dây - QL1A - QL1C - BX Phía Bắc Nha Trang,574
6679.1114.A,Đồng Tháp,Khánh Hòa,Cao Lãnh,Ninh Hòa,BX Ninh Hòa - QL1A - QL26 - Đường Hồ Chí Minh - BX Cao Lãnh,420
6679.1311.A,Đồng Tháp,Khánh Hòa,TP Hồng Ngự,Phía Nam Nha Trang,BX Phía Nam Nha Trang - QL1A - Cao tốc Trung Lương (TP Hồ Chí Minh) - QL1A - QL30 - BX TP Hồng Ngự,660
6679.1311.B,Đồng Tháp,Khánh Hòa,TP Hồng Ngự,Phía Nam Nha Trang,BX TP Hồng Ngự - ĐT842 - ĐT843 - ĐT844 - Đường N2 - QL62 - Đường cao tồc - QL1A - BX Phía Nam Nha Trang,835
6679.1511.A,Đồng Tháp,Khánh Hòa,Tân Hồng,Phía Nam Nha Trang,BX Phía Nam Nha Trang - QL1 - TPHồ Chí Minh - QL1 - QL30 - BX Tân Hồng,820
6683.1101.A,Đồng Tháp,Sóc Trăng,Cao Lãnh,Sóc Trăng,BX Sóc Trăng - Phú Lợi - QL1A - QL30 - Đường Võ Thị Sáu - BX Cao Lãnh,140
6683.1104.A,Đồng Tháp,Sóc Trăng,Cao Lãnh,Trần Đề,BX Trần Đề - QL91C (QL Nam Sông Hậu) - QL1A - QL30 - BX Cao Lãnh,154
6683.1201.A,Đồng Tháp,Sóc Trăng,Sa Đéc,Sóc Trăng,BX Sóc Trăng - Đường Phú Lợi - QL1A - QL80 - Đường Nguyễn Sinh Sắc - BX Sa Đéc,115
6683.1204.A,Đồng Tháp,Sóc Trăng,Sa Đéc,Trần Đề,BX Trần Đề - QL91C (QL Nam Sông Hậu) - QL1A - QL80 - BX Sa Đéc,129
6683.1501.A,Đồng Tháp,Sóc Trăng,Tân Hồng,Sóc Trăng,BX Tân Hồng - ĐT843 - ĐT842 - ĐT843 - QL30 - QL1 - BX Sóc Trăng,220
6684.1111.A,Đồng Tháp,Trà Vinh,Cao Lãnh,Trà Vinh,BX Cao Lãnh - QL30 - Cái Bè - BX Trà Vinh,106
6684.1113.A,Đồng Tháp,Trà Vinh,Cao Lãnh,Thị xã Duyên Hải,BX Cao Lãnh - QL30 - QL1 - QL53 - BX Thị xã Duyên Hải,128
6684.1113.B,Đồng Tháp,Trà Vinh,Cao Lãnh,Thị xã Duyên Hải,BX TX Duyên Hải - QL53 - Đường Nguyễn Đáng - QL53 - QL1A - QL80 - ĐT848 - Cầu Cao Lãnh - QL30 - BX Cao Lãnh,165
6684.1211.A,Đồng Tháp,Trà Vinh,Sa Đéc,Trà Vinh,BX Sa Đéc - QL80 - QL1 - QL53 - BX Trà Vinh,92
6684.1213.A,Đồng Tháp,Trà Vinh,Sa Đéc,Thị xã Duyên Hải,BX Sa Đéc - QL80 - QL1A - QL53 - Nguyễn Đáng - QL53 - BX Thị xã Duyên Hải,151
6684.1311.A,Đồng Tháp,Trà Vinh,TP Hồng Ngự,Trà Vinh,BX Trà Vinh - QL54 - Nguyễn Đáng - Võ Nguyên Giáp - QL52 - QL1A - QL30 - BX TP Hồng Ngự,180
6684.1313.A,Đồng Tháp,Trà Vinh,TP Hồng Ngự,Duyên Hải,BX TP Hồng Ngự - QL30 - QL1A - QL53 - Đường Võ Nguyên Giáp - Đường Nguyễn Đáng - QL54 - ĐT914 - QL53 - BX Duyên Hải,240
6684.1511.A,Đồng Tháp,Trà Vinh,Tân Hồng,Trà Vinh,BX Tân Hồng - ĐT843 - QL30 - Ngã ba An Hữu - QL1A - QL53 - BX Trà Vinh,195
6684.1911.A,Đồng Tháp,Trà Vinh,Huyện Hồng Ngự,Trà Vinh,BX Trà Vinh - Đường Nguyễn Chí Thanh - Đường Nguyễn Đáng - QL53 - QL1A - QL30 - BX Huyện Hồng Ngự,180
6684.1913.A,Đồng Tháp,Trà Vinh,Huyện Hồng Ngự,Thị xã Duyên Hải,BX Huyện Hồng Ngự - QL80 - QL1A - QL53 - Nguyễn Đáng - QL53 - BX Thị xã Duyên Hải,260
6684.2113.A,Đồng Tháp,Trà Vinh,Tân Phước,Thị xã Duyên Hải,BX Tân Phước - ĐT842 - ĐT843 - ĐT844 - ĐT845- ĐT846 - ĐT869 - QL1 - QL53 - BX Thị xã Duyên Hải,250
6685.1111.A,Đồng Tháp,Ninh Thuận,Cao Lãnh,Ninh Thuận,BX Cao Lãnh - QL30 - QL1 - Cao Tốc Trung Lương - TP Hồ Chí Minh - Đại lộ Nguyễn Văn Linh - Cao Tốc Long Thành Dầu Giây - QL1A - BX Ninh Thuận,468
6686.1111.A,Đồng Tháp,Bình Thuận,Cao Lãnh,Bắc Phan Thiết,BX Bắc Phan Thiết - QL1A - QL30 - BX Cao Lãnh,350
6686.1211.A,Đồng Tháp,Bình Thuận,Sa Đéc,Bắc Phan Thiết,BX Sa Đéc - QL80 - QL1A - Cao tốc TP Hồ Chí Minh Trung Lương - Xa Lộ Hà Nội - QL1 - BX Bắc Phan Thiết,343
6686.1316.A,Đồng Tháp,Bình Thuận,TP Hồng Ngự,La Gi,BX La Gi - Đường Thống Nhất - QL55 - QL30 - BX TP Hồng Ngự,374
6686.1319.A,Đồng Tháp,Bình Thuận,TP Hồng Ngự,Liên Hương,BX TP Hồng Ngự - QL30 - QL1 - BX Liên Hương,520
6686.1516.A,Đồng Tháp,Bình Thuận,Tân Hồng,La Gi,BX La Gi - QL55 - QL1A - QL30 - BX Tân Hồng,450
6686.1518.A,Đồng Tháp,Bình Thuận,Tân Hồng,Đông Hưng Phan Rí Cửa,BX Đông Hưng Phan Rí Cửa - QL1A - Cao tốc Dầu Giây - Long Thành - QL1A - Cao tốc TP Hồ Chí Minh Trung Lương - QL62 - ĐT819 - ĐT842 - ĐT843 - BX Tân Hồng,417
6686.1519.A,Đồng Tháp,Bình Thuận,Tân Hồng,Tuy Phong,BX Tân Hồng - QL30 - QL1 - BX Tuy Phong,640
6693.1115.A,Đồng Tháp,Bình Phước,Cao Lãnh,Bù Đăng,BX Bù Đăng - QL14 - ĐT741 - QL13 - QL1A - QL30 - BX Cao Lãnh,360
6693.1313.A,Đồng Tháp,Bình Phước,TP Hồng Ngự,Lộc Ninh,BX Lộc Ninh - QL13 - QL1A - Cao Tốc TP Hồ Chí Minh Trung Lương - QL1A - QL30 - BX TP Hồng Ngự,375
6693.1317.A,Đồng Tháp,Bình Phước,TP Hồng Ngự,Chơn Thành,BX TP Hồng Ngự - QL30 - QL1A - QL13 - BX Chơn Thành,322
6693.1317.B,Đồng Tháp,Bình Phước,TP Hồng Ngự,Chơn Thành,BX Chơn Thành - QL13 - QL1A - Cao Tốc TP Hồ Chí Minh Trung Lương - QL1A - QL30 - BX TP Hồng Ngự,322
6693.1511.A,Đồng Tháp,Bình Phước,Tân Hồng,Trường Hải,BX Trường Hải - ĐT741 - QL13 - QL1A - Ngã 3 An Hữu - QL30 - BX Tân Hồng,380
6693.1511.B,Đồng Tháp,Bình Phước,Tân Hồng,Trường Hải,BX Tân Hồng - ĐT843 - ĐT842 - ĐT843 - ĐT844 - ĐT837 - QL62 - QL1A - QL13 - ĐT741 - BX Trường Hải,300
6693.1512.A,Đồng Tháp,Bình Phước,Tân Hồng,Phước Long,BX Tân Hồng - QL30 - QL1A - Đường Cao tốc - QL1A - QL13 - QL14 - ĐT741 - BX Phước Long,430
6693.1514.A,Đồng Tháp,Bình Phước,Tân Hồng,Bù Đốp,BX Tân Hồng - QL30 - QL1A - QL13 - Đường Lộc Tấn Hoàng Diệu (ĐT759B) - BX Bù Đốp,415
6693.1917.A,Đồng Tháp,Bình Phước,Huyện Hồng Ngự,Chơn Thành,BX Chơn Thành - QL13 - QL1A - QL30 - BX Huyện Hồng Ngự,322
6695.1111.A,Đồng Tháp,Hậu Giang,Cao Lãnh,Vị Thanh,BX Cao Lãnh - QL30 - QL1 - QL61 - BX Vị Thanh,128
6695.2111.A,Đồng Tháp,Hậu Giang,Tân Phước,Vị Thanh,BX Tân Phước - ĐT842 - QL30 - QL1A - BX Vị Thanh,196
6768.1111.A,An Giang,Kiên Giang,Long Xuyên,Kiên Giang,BX Long Xuyên - QL91 - QL80 - BX Kiên Giang,70
6768.1113.A,An Giang,Kiên Giang,Long Xuyên,Hà Tiên,BX Long Xuyên - QL91 - QL80 - BX Hà Tiên,160
6768.1113.B,An Giang,Kiên Giang,Long Xuyên,Hà Tiên,BX Hà Tiên - QL80 - N1 - TL941 - QL91 - BX Long Xuyên,160
6768.1114.A,An Giang,Kiên Giang,Long Xuyên,Kiên Lương,BX Long Xuyên - QL91 - QL80 - BX Kiên Lương,117
6768.1115.A,An Giang,Kiên Giang,Long Xuyên,Gò Quao,BX Gò Quao - QL61 - QL80 - QL91 - BX Long Xuyên,112
6768.1118.A,An Giang,Kiên Giang,Long Xuyên,Vĩnh Thuận,BX Vĩnh Thuận - QL63 - QL80 - QL61 - QL91 - BX Long Xuyên,140
6768.1119.A,An Giang,Kiên Giang,Long Xuyên,An Minh,BX Long Xuyên - QL91 - QL80 - BX An Minh,125
6768.1122.A,An Giang,Kiên Giang,Long Xuyên,Giang Thành,BX Long Xuyên - QL91 - QL80 - BX Giang Thành,115
6768.1211.A,An Giang,Kiên Giang,Châu Đốc,Kiên Giang,BX Kiên Giang - QL80 - QL91 - ĐT945 - BX Châu Đốc,125
6768.1212.A,An Giang,Kiên Giang,Châu Đốc,Rạch Giá,BX Rạch Giá - QL80 - ĐTTri Tôn - Vàm Rầy - ĐT948 - BX Châu Đốc,117
6768.1213.A,An Giang,Kiên Giang,Châu Đốc,Hà Tiên,BX Hà Tiên - QL80 - N2 - BX Châu Đốc,123
6768.1213.B,An Giang,Kiên Giang,Châu Đốc,Hà Tiên,BX Hà Tiên - QL80 - N1 - BX Châu Đốc,123
6768.1214.A,An Giang,Kiên Giang,Châu Đốc,Kiên Lương,BX Kiên Lương - QL80 - N2 - BX Châu Đốc,95
6768.1215.A,An Giang,Kiên Giang,Châu Đốc,Gò Quao,BX Gò Quao - QL61 - QL80 - QL91 - ĐT945 - BX Châu Đốc,167
6768.1218.A,An Giang,Kiên Giang,Châu Đốc,Vĩnh Thuận,BX Vĩnh Thuận - QL63 - QL61 - QL80 - QL91 - ĐT945 - BX Châu Đốc,195
6768.1218.B,An Giang,Kiên Giang,Châu Đốc,Vĩnh Thuận,BX Vĩnh Thuận - QL63 - QL61 - tuyến tránh Rạch Giá - QL80 - Ngã ba Cây Bàng - QLN1 - QL91 - BX Châu Đốc,225
6768.1219.A,An Giang,Kiên Giang,Châu Đốc,An Minh,BX An Minh - ĐT967 - QL63 - QL61 - QL80 - Tám Ngàn - TL941 - QL91 - BX Châu Đốc,190
6768.1219.B,An Giang,Kiên Giang,Châu Đốc,An Minh,BX An Minh - ĐT967 - QL63 - QL61 - QL80 - QL91 - BX Châu Đốc,170
6768.1220.A,An Giang,Kiên Giang,Châu Đốc,Giồng Riềng,BX Giồng Riềng - ĐT963 - QL80 - QL91 - ĐT945 - BX Châu Đốc,145
6768.1411.A,An Giang,Kiên Giang,Châu Thành,Kiên Giang,BX Châu Thành - QL91 - QL80 - QL61 - BX Kiên Giang,70
6768.1413.A,An Giang,Kiên Giang,Châu Thành,Hà Tiên,BX Hà Tiên - QL80 - Tám Ngàn - ĐT941 - QL91 - BX Châu Thành,160
6768.1413.B,An Giang,Kiên Giang,Châu Thành,Hà Tiên,BX Hà Tiên - QL80 - N1 - ĐT941 - QL91 - BX Châu Thành,160
6768.1419.A,An Giang,Kiên Giang,Châu Thành,An Minh,BX An Minh - ĐTThứ 7 - Cán Gáo - QL63 - QL61 - QL80 - QL91 - BX Châu Thành,125
6768.1513.A,An Giang,Kiên Giang,Chợ Mới,Hà Tiên,BX Hà Tiên - QL80 - QL91 - TL942 - BX Chợ Mới,195
6768.1513.B,An Giang,Kiên Giang,Chợ Mới,Hà Tiên,BX Chợ Mới - ĐT942 - Phà An Hòa - QL91 - Lộ tẻ Tri Tôn - cầu Vàm Rầy - QL80 - BX Hà Tiên,195
6768.1519.A,An Giang,Kiên Giang,Chợ Mới,An Minh,BX An Minh - ĐT967 - QL63 - QL61 - QL91 - BX Chợ Mới,140
6768.1611.A,An Giang,Kiên Giang,Tân Châu,Kiên Giang,BX Kiên Giang - QL80 - QL91 - BX Tân Châu,145
6768.1613.A,An Giang,Kiên Giang,Tân Châu,Hà Tiên,BX Hà Tiên - Tám Ngàn - Tri Tôn - QL91 - Phà Châu Giang - ĐT953 - BX Tân Châu,118
6768.1613.B,An Giang,Kiên Giang,Tân Châu,Hà Tiên,BX Hà Tiên - QL80 - QLN1 - Tịnh Biên - Nhà Bàng - Châu Đốc - QL91 - Phà Châu Giang - BX Tân Châu,120
6768.1812.A,An Giang,Kiên Giang,Tịnh Biên,Rạch Giá,BX Rạch Giá - QL80 - QLN1 - BX Tịnh Biên,167
6768.1819.A,An Giang,Kiên Giang,Tịnh Biên,An Minh,BX An Minh - ĐT967 - QL63 - QL61 - QL80 - QLN1 - BX Tịnh Biên,180
6768.1819.B,An Giang,Kiên Giang,Tịnh Biên,An Minh,BX An Minh - ĐT967 - QL63 - QL61 - QL80 - QL91 - BX Tịnh Biên,190
6768.2011.A,An Giang,Kiên Giang,Núi Sập,Kiên Giang,BX Núi Sập - ĐT943 - Xã Diễu (Thoại Giang) - BX Kiên Giang,45
6768.2013.A,An Giang,Kiên Giang,Núi Sập,Hà Tiên,BX Hà Tiên - QL80 - N1 - ĐT955B - ĐT943 - BX Núi Sập,140
6768.2013.B,An Giang,Kiên Giang,Núi Sập,Hà Tiên,BX Núi Sập - ĐT943 - TTÓc Eo - ĐT947 - TT Hòn Đất - QL80 - BX Hà Tiên,140
6768.2113.A,An Giang,Kiên Giang,Phú Mỹ,Hà Tiên,BX Hà Tiên - QL80 - Vàm Rầy - ĐT948 - QL91 - ĐT953 - ĐT954 - BX Phú Mỹ,183
6768.2811.A,An Giang,Kiên Giang,Khánh Bình,Kiên Giang,BX Kiên Giang - QL80 - TL948 - QL91 - BX Khánh Bình,149
6768.2812.A,An Giang,Kiên Giang,Khánh Bình,Rạch Giá,BX Rạch Giá - QL80 - TL948 - QL91 - BX Khánh Bình,149
6768.2813.A,An Giang,Kiên Giang,Khánh Bình,Hà Tiên,BX Hà Tiên - QL80 - QLN1 - BX Khánh Bình,135
6768.2822.A,An Giang,Kiên Giang,Khánh Bình,Giang Thành,BX Giang Thành - QLN1 - BX Khánh Bình,100
6769.1111.A,An Giang,Cà Mau,Long Xuyên,Cà Mau,BX Cà Mau - QL1A - BX Long Xuyên,240
6769.1117.A,An Giang,Cà Mau,Long Xuyên,Đồng Tâm,BX Đồng Tâm - Đường Quản lộ Phụng Hiệp - QL61 - ĐT922 - QL80 - QL91 - BX Long Xuyên,240
6769.1211.A,An Giang,Cà Mau,Châu Đốc,Cà Mau,BX Cà Mau - QL1A - BX Châu Đốc,295
6769.1514.A,An Giang,Cà Mau,Chợ Mới,Năm Căn,BX Chợ Mới - ĐT942 - ĐT946 - Phà An Hòa - QL91 - BX Năm Căn,296
6769.1611.A,An Giang,Cà Mau,Tân Châu,Cà Mau,BX Tân Châu - ĐT954 - Phà Năng Gù - QL91 - QL91B - QL1A - BX Cà Mau,310
6769.1811.A,An Giang,Cà Mau,Tịnh Biên,Cà Mau,BX Cà Mau - QL1A - BX Tịnh Biên,320
6769.1814.A,An Giang,Cà Mau,Tịnh Biên,Năm Căn,BX Tịnh Biên - QL91 - QL1A - BX Năm Căn,370
6769.1911.A,An Giang,Cà Mau,Tri Tôn,Cà Mau,BX Cà Mau - QL1A - BX Tri Tôn,293
6769.1914.A,An Giang,Cà Mau,Tri Tôn,Năm Căn,BX Năm Căn - QL1A - QL91 - ĐT948 - BX Tri Tôn,345
6769.2311.A,An Giang,Cà Mau,Chi Lăng,Cà Mau,BX Cà Mau - QL1A - QL91 - TL948 - BX Chi Lăng,310
6770.1211.A,An Giang,Tây Ninh,Châu Đốc,Tây Ninh,BX Tây Ninh - Đường 30/4 - QL22B - QL22A - QL1A - Cao Tốc TP Hồ Chí Minh Trung Lương - QL1A - BX Châu Đốc,370
6770.1611.A,An Giang,Tây Ninh,Tân Châu,Tây Ninh,BX Tây Ninh - Đường 30/4 - QL22B - QL22A - QL1A - Cao Tốc TP Hồ Chí Minh Trung Lương - Cầu Mỹ Thuận - Sa Đéc - ĐT942 - Phà Thuận Giang - ĐT954 - BX Tân Châu,377
6770.2820.A,An Giang,Tây Ninh,Khánh Bình,Tân Hà,BX Tân Hà - Đường Kà Tum Tân Hà - ĐT785 - Đường 30/4 - QL22B - Thị trấn Trảng Bàng - QL22 - QL1A - QL80 - QL91 - Châu Đốc - BX Khánh Bình,440
